,0
1035,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004499_009631_10.jpg
1036,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009060_10.jpg
1037,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004379_009193_10.jpg
1038,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004016_006263_10.jpg
1039,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004325_008607_10.jpg
1040,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012278_10.jpg
1041,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004509_009691_10.jpg
1042,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012426_10.jpg
1043,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009765_10.jpg
1044,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008496_10.jpg
1045,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004217_007217_10.jpg
1046,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004311_008306_10.jpg
1047,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012451_10.jpg
1048,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013144_10.jpg
1049,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003802_004053_10.jpg
1050,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007987_10.jpg
1051,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003989_005947_10.jpg
1052,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004310_008259_10.jpg
1053,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005322_10.jpg
1054,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004646_011058_10.jpg
1055,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003883_005099_10.jpg
1056,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/data_4.csv
1057,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008279_10.jpg
1058,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004339_008739_10.jpg
1059,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013671_10.jpg
1060,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004246_007669_10.jpg
1061,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007682_10.jpg
1062,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007936_10.jpg
1063,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008091_10.jpg
1064,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012299_10.jpg
1065,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008042_10.jpg
1066,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013562_10.jpg
1067,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004535_009818_10.jpg
1068,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007697_10.jpg
1069,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013639_10.jpg
1070,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007539_10.jpg
1071,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011956_10.jpg
1072,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004331_008726_10.jpg
1073,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007828_10.jpg
1074,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009110_10.jpg
1075,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011870_10.jpg
1076,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004648_011311_10.jpg
1077,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011929_10.jpg
1078,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004016_006264_10.jpg
1079,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012750_10.jpg
1080,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004298_008135_10.jpg
1081,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004016_006272_10.jpg
1082,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012950_10.jpg
1083,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004471_009495_10.jpg
1084,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003839_004628_10.jpg
1085,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004310_008273_10.jpg
1086,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004535_009815_10.jpg
1087,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007673_10.jpg
1088,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004120_006821_10.jpg
1089,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012905_10.jpg
1090,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008370_10.jpg
1091,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008655_10.jpg
1092,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007292_10.jpg
1093,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007451_10.jpg
1094,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_004981_10.jpg
1095,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013574_10.jpg
1096,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007927_10.jpg
1097,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012530_10.jpg
1098,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008211_10.jpg
1099,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004486_009567_10.jpg
1100,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012355_10.jpg
1101,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004283_007906_10.jpg
1102,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004380_009168_10.jpg
1103,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_007996_10.jpg
1104,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008005_10.jpg
1105,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004255_007774_10.jpg
1106,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004617_010493_10.jpg
1107,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_008004_10.jpg
1108,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004336_008692_10.jpg
1109,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003740_003783_10.jpg
1110,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004372_009135_10.jpg
1111,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012223_10.jpg
1112,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012462_10.jpg
1113,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013698_10.jpg
1114,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007823_10.jpg
1115,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004255_007734_10.jpg
1116,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013615_10.jpg
1117,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003768_003942_10.jpg
1118,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012511_10.jpg
1119,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007511_10.jpg
1120,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003874_004887_10.jpg
1121,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004533_009788_10.jpg
1122,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003878_004944_10.jpg
1123,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007370_10.jpg
1124,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013550_10.jpg
1125,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007958_10.jpg
1126,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004477_009525_10.jpg
1127,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012015_10.jpg
1128,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012579_10.jpg
1129,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008536_10.jpg
1130,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004023_006364_10.jpg
1131,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008301_10.jpg
1132,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005627_10.jpg
1133,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013358_10.jpg
1134,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004255_007707_10.jpg
1135,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003888_005180_10.jpg
1136,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004019_006303_10.jpg
1137,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008049_10.jpg
1138,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008381_10.jpg
1139,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003878_005029_10.jpg
1140,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008139_10.jpg
1141,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003918_005557_10.jpg
1142,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013388_10.jpg
1143,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008775_10.jpg
1144,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013362_10.jpg
1145,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013558_10.jpg
1146,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012795_10.jpg
1147,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004289_008078_10.jpg
1148,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013124_10.jpg
1149,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004358_008921_10.jpg
1150,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012775_10.jpg
1151,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007423_10.jpg
1152,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004488_009569_10.jpg
1153,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013161_10.jpg
1154,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013132_10.jpg
1155,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007774_10.jpg
1156,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004536_009843_10.jpg
1157,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004233_007567_10.jpg
1158,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004749_013411_10.jpg
1159,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007349_10.jpg
1160,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004475_009526_10.jpg
1161,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004310_008264_10.jpg
1162,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004727_013311_10.jpg
1163,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004727_013309_10.jpg
1164,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004259_007752_10.jpg
1165,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013419_10.jpg
1166,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004204_007154_10.jpg
1167,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013100_10.jpg
1168,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004480_009535_10.jpg
1169,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004017_006290_10.jpg
1170,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004231_007603_10.jpg
1171,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013345_10.jpg
1172,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004304_008179_10.jpg
1173,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003822_004251_10.jpg
1174,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008123_10.jpg
1175,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005674_10.jpg
1176,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_007988_10.jpg
1177,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012410_10.jpg
1178,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012671_10.jpg
1179,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013163_10.jpg
1180,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012093_10.jpg
1181,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004695_012932_10.jpg
1182,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004499_009629_10.jpg
1183,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009863_10.jpg
1184,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004399_009374_10.jpg
1185,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004531_009802_10.jpg
1186,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012531_10.jpg
1187,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003907_005401_10.jpg
1188,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003760_003906_10.jpg
1189,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004116_006751_10.jpg
1190,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012170_10.jpg
1191,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004373_009052_10.jpg
1192,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_004979_10.jpg
1193,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003751_003883_10.jpg
1194,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004345_008814_10.jpg
1195,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004379_009220_10.jpg
1196,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004286_008002_10.jpg
1197,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003740_003799_10.jpg
1198,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004477_009517_10.jpg
1199,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003912_005436_10.jpg
1200,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_007950_10.jpg
1201,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005695_10.jpg
1202,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003817_004214_10.jpg
1203,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012536_10.jpg
1204,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012060_10.jpg
1205,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004233_007571_10.jpg
1206,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004263_007849_10.jpg
1207,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007203_10.jpg
1208,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004510_009714_10.jpg
1209,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011850_10.jpg
1210,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008506_10.jpg
1211,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012744_10.jpg
1212,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004278_007867_10.jpg
1213,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_004975_10.jpg
1214,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012752_10.jpg
1215,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004255_007736_10.jpg
1216,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004289_008108_10.jpg
1217,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007953_10.jpg
1218,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013795_10.jpg
1219,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012376_10.jpg
1220,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004642_010839_10.jpg
1221,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003808_004124_10.jpg
1222,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004536_009854_10.jpg
1223,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008463_10.jpg
1224,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003822_004218_10.jpg
1225,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008653_10.jpg
1226,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012277_10.jpg
1227,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007985_10.jpg
1228,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013285_10.jpg
1229,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012712_10.jpg
1230,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012526_10.jpg
1231,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_011771_10.jpg
1232,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007974_10.jpg
1233,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003918_005546_10.jpg
1234,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_012967_10.jpg
1235,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004727_013285_10.jpg
1236,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004646_011053_10.jpg
1237,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004348_008886_10.jpg
1238,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007969_10.jpg
1239,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004725_013223_10.jpg
1240,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004510_009726_10.jpg
1241,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012302_10.jpg
1242,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004642_010895_10.jpg
1243,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008218_10.jpg
1244,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003808_004103_10.jpg
1245,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003925_005705_10.jpg
1246,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013118_10.jpg
1247,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004235_007644_10.jpg
1248,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003754_003855_10.jpg
1249,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004642_010827_10.jpg
1250,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007237_10.jpg
1251,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012259_10.jpg
1252,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008546_10.jpg
1253,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004124_006894_10.jpg
1254,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007204_10.jpg
1255,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008708_10.jpg
1256,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004033_006449_10.jpg
1257,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004358_008904_10.jpg
1258,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004213_007198_10.jpg
1259,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004354_008858_10.jpg
1260,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004373_009073_10.jpg
1261,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004261_007784_10.jpg
1262,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004271_007827_10.jpg
1263,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008264_10.jpg
1264,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012690_10.jpg
1265,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004471_009486_10.jpg
1266,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012779_10.jpg
1267,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003881_005109_10.jpg
1268,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013107_10.jpg
1269,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004217_007208_10.jpg
1270,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004282_007900_10.jpg
1271,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003890_005293_10.jpg
1272,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003743_003801_10.jpg
1273,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004215_007203_10.jpg
1274,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004507_009682_10.jpg
1275,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003777_003985_10.jpg
1276,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004750_013847_10.jpg
1277,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/003880_004941_10.jpg
1278,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004680_012692_10.jpg
1279,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012674_10.jpg
1280,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004245_007683_10.jpg
1281,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004661_012167_10.jpg
1282,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004173_007055_10.jpg
1283,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012711_10.jpg
1284,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004688_013227_10.jpg
1285,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004329_008640_10.jpg
1286,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004665_012735_10.jpg
1287,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004314_008317_10.jpg
1288,/vinbrain/nguyenphan/label_10k_imgs_and_file_name/label_10k_imgs/4/004247_008284_10.jpg
